Ref_number,Sample_number,Volcanic_zone,System,Eruption,Location,Phase,Phase_number,Point_number,Core_rim,Profile_distance,Pheno_xeno_nod_gm,Texture,Inclusion,Hostref,Machine,Lab,Analyst,Comment,Point,Date,Notes,SiO2,TiO2,Al203,Cr2O3,V2O3,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,NiO,SO2,F,Cl,Total,SiO2_err,TiO2_err,Al2O3_err,Cr2O3_err,V2O3_err,Fe2O3_err,FeO_err,MnO_err,MgO_err,CaO_err,Na2O_err,K2O_err,P2O5_err,NiO_err,SO2_err,F_err,Cl_err,SiO2_dl,TiO2_dl,Al203_dl,Cr2O3_dl,V2O3_dl,Fe2O3_dl,FeO_dl,MnO_dl,MgO_dl,CaO_dl,Na2O_dl,K2O_dl,P2O5_dl,NiO_dl,SO2_dl,F_dl,Cl_dl,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol11,31,09/11/2013,0.0000,40.5946,0.0000,0.0694,0.0808,0.0000,0.0000,12.2019,0.1848,46.6611,0.3371,0.0000,0.0000,0.0084,0.2411,0.0000,0.0000,0.0000,100.3792,0.4397,0.0264,0.0132,0.0459,0.0000,0.0000,0.4661,0.0240,0.6676,0.0202,0.0000,0.0000,0.0000,0.0253,0.0000,0.0000,0.0000,250.0000,320.0000,138.0000,487.0000,0.0000,0.0000,924.0000,240.0000,365.0000,1.0000,0.0000,0.0000,0.0000,239.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol11,32,09/11/2013,0.0000,40.4850,0.0000,0.0615,0.0876,0.0000,0.0000,12.4227,0.1928,46.7793,0.3611,0.0000,0.0000,0.0107,0.2392,0.0000,0.0000,0.0000,100.6399,0.4386,0.0252,0.0132,0.0458,0.0000,0.0000,0.4717,0.0243,0.6693,0.0204,0.0000,0.0000,0.0000,0.0251,0.0000,0.0000,0.0000,250.0000,310.0000,142.0000,480.0000,0.0000,0.0000,881.0000,243.0000,365.0000,123.0000,0.0000,0.0000,0.0000,238.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol11,33,09/11/2013,0.0000,40.6589,0.0068,0.0649,0.0741,0.0000,0.0000,12.3212,0.1977,46.5587,0.3609,0.0000,0.0000,0.0031,0.2157,0.0000,0.0000,0.0000,100.4618,0.4404,0.0249,0.0135,0.0470,0.0000,0.0000,0.4698,0.0242,0.6663,0.0205,0.0000,0.0000,0.0000,0.0252,0.0000,0.0000,0.0000,251.0000,297.0000,145.0000,508.0000,0.0000,0.0000,929.0000,239.0000,370.0000,123.0000,0.0000,0.0000,0.0000,247.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol12,34,09/11/2013,0.0000,40.9210,0.0179,0.0770,0.0859,0.0000,0.0000,10.0237,0.1569,47.9247,0.3634,0.0000,0.0000,0.0190,0.3353,0.0000,0.0000,0.0000,99.9248,0.4432,0.0257,0.0134,0.0468,0.0000,0.0000,0.4047,0.0236,0.6846,0.0207,0.0000,0.0000,0.0000,0.0278,0.0000,0.0000,0.0000,250.0000,303.0000,139.0000,494.0000,0.0000,0.0000,889.0000,244.0000,370.0000,125.0000,0.0000,0.0000,0.0000,239.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol12,35,09/11/2013,0.0000,40.8448,0.0065,0.0794,0.1349,0.0000,0.0000,10.1828,0.1707,48.3095,0.3553,0.0000,0.0000,0.0585,0.3299,0.0000,0.0000,0.0000,100.4724,0.4425,0.0249,0.0135,0.0473,0.0000,0.0000,0.4108,0.0226,0.6901,0.0204,0.0000,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,254.0000,297.0000,140.0000,455.0000,0.0000,0.0000,953.0000,227.0000,370.0000,128.0000,0.0000,0.0000,0.0000,230.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol12,36,09/11/2013,0.0000,40.8426,0.0000,0.0761,0.0808,0.0000,0.0000,10.1001,0.1559,48.4754,0.3603,0.0000,0.0000,0.0125,0.3453,0.0000,0.0000,0.0000,100.4491,0.4424,0.0255,0.0127,0.0456,0.0000,0.0000,0.4072,0.0227,0.6923,0.0201,0.0000,0.0000,0.0000,0.0272,0.0000,0.0000,0.0000,252.0000,313.0000,132.0000,482.0000,0.0000,0.0000,884.0000,235.0000,372.0000,122.0000,0.0000,0.0000,0.0000,231.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol13,37,09/11/2013,0.0000,40.3975,0.0026,0.0517,0.0432,0.0000,0.0000,13.3403,0.2142,45.9578,0.3531,0.0000,0.0000,0.0041,0.2219,0.0000,0.0000,0.0000,100.5863,0.4377,0.0261,0.0130,0.0422,0.0000,0.0000,0.4983,0.0243,0.6581,0.0204,0.0000,0.0000,0.0000,0.0247,0.0000,0.0000,0.0000,252.0000,314.0000,142.0000,472.0000,0.0000,0.0000,984.0000,2.0000,363.0000,131.0000,0.0000,0.0000,0.0000,239.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol13,38,09/11/2013,0.0000,40.4058,0.0000,0.0484,0.0262,0.0000,0.0000,13.2592,0.2008,45.9419,0.3591,0.0000,0.0000,0.0006,0.2377,0.0000,0.0000,0.0000,100.4796,0.4378,0.0254,0.0126,0.0425,0.0000,0.0000,0.4959,0.0242,0.6580,0.0200,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,0.0000,251.0000,309.0000,139.0000,491.0000,0.0000,0.0000,949.0000,243.0000,362.0000,122.0000,0.0000,0.0000,0.0000,227.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol13,39,09/11/2013,0.0000,40.2504,0.0259,0.0576,0.0218,0.0000,0.0000,13.5589,0.1990,45.5667,0.3561,0.0000,0.0000,0.0087,0.2072,0.0000,0.0000,0.0000,100.2522,0.4356,0.0245,0.0125,0.0444,0.0000,0.0000,0.4982,0.0240,0.6516,0.0200,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,0.0000,243.0000,286.0000,134.0000,520.0000,0.0000,0.0000,946.0000,241.0000,353.0000,125.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol14,40,09/11/2013,0.0000,40.4893,0.0000,0.0445,0.0526,0.0000,0.0000,11.8162,0.1746,46.9115,0.3750,0.0000,0.0000,0.0119,0.2896,0.0000,0.0000,0.0000,100.1651,0.4387,0.0263,0.0129,0.0442,0.0000,0.0000,0.4552,0.0235,0.6710,0.0208,0.0000,0.0000,0.0000,0.0263,0.0000,0.0000,0.0000,251.0000,319.0000,143.0000,490.0000,0.0000,0.0000,893.0000,238.0000,366.0000,124.0000,0.0000,0.0000,0.0000,237.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol14,41,09/11/2013,0.0000,40.7016,0.0264,0.0655,0.0723,0.0000,0.0000,12.1030,0.1931,46.8444,0.3559,0.0000,0.0000,0.0091,0.2894,0.0000,0.0000,0.0000,100.6607,0.4404,0.0248,0.0126,0.0426,0.0000,0.0000,0.4577,0.0235,0.6689,0.0201,0.0000,0.0000,0.0000,0.0259,0.0000,0.0000,0.0000,2.0000,289.0000,133.0000,453.0000,0.0000,0.0000,912.0000,235.0000,351.0000,125.0000,0.0000,0.0000,0.0000,233.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol14,42,09/11/2013,0.0000,40.4985,0.0000,0.0523,0.0422,0.0000,0.0000,11.9031,0.1822,46.7661,0.3551,0.0000,0.0000,0.0000,0.2673,0.0000,0.0000,0.0000,100.0668,0.4387,0.0249,0.0127,0.0434,0.0000,0.0000,0.4578,0.0235,0.6690,0.0204,0.0000,0.0000,0.0000,0.0258,0.0000,0.0000,0.0000,252.0000,307.0000,138.0000,489.0000,0.0000,0.0000,931.0000,235.0000,367.0000,128.0000,0.0000,0.0000,0.0000,238.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol15,43,09/11/2013,0.0000,40.5884,0.0245,0.0631,0.0361,0.0000,0.0000,11.7900,0.1669,47.0762,0.3601,0.0000,0.0000,0.0104,0.2684,0.0000,0.0000,0.0000,100.3840,0.4397,0.0253,0.0125,0.0441,0.0000,0.0000,0.4546,0.0227,0.6732,0.0200,0.0000,0.0000,0.0000,0.0252,0.0000,0.0000,0.0000,252.0000,296.0000,133.0000,503.0000,0.0000,0.0000,921.0000,232.0000,363.0000,122.0000,0.0000,0.0000,0.0000,230.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol15,44,09/11/2013,0.0000,40.6529,0.0171,0.0620,0.0239,0.0000,0.0000,12.0477,0.1752,47.1053,0.3604,0.0000,0.0000,0.0041,0.2734,0.0000,0.0000,0.0000,100.7219,0.4404,0.0257,0.0128,0.0466,0.0000,0.0000,0.4610,0.0238,0.6737,0.0205,0.0000,0.0000,0.0000,0.0260,0.0000,0.0000,0.0000,250.0000,304.0000,136.0000,545.0000,0.0000,0.0000,856.0000,243.0000,371.0000,127.0000,0.0000,0.0000,0.0000,238.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol15,45,09/11/2013,0.0000,40.7461,0.0221,0.0439,0.0551,0.0000,0.0000,11.7233,0.1877,47.1460,0.3607,0.0000,0.0000,0.0081,0.2741,0.0000,0.0000,0.0000,100.5672,0.4414,0.0252,0.0130,0.0445,0.0000,0.0000,0.4528,0.0235,0.6743,0.0204,0.0000,0.0000,0.0000,0.0260,0.0000,0.0000,0.0000,250.0000,296.0000,1.0000,492.0000,0.0000,0.0000,893.0000,235.0000,369.0000,124.0000,0.0000,0.0000,0.0000,238.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol16,46,09/11/2013,0.0000,40.4638,0.0000,0.0618,0.0752,0.0000,0.0000,12.6491,0.2098,46.6112,0.3388,0.0000,0.0000,0.0132,0.2326,0.0000,0.0000,0.0000,100.6553,0.4384,0.0246,0.0132,0.0437,0.0000,0.0000,0.4779,0.0236,0.6670,0.0200,0.0000,0.0000,0.0000,0.0250,0.0000,0.0000,0.0000,249.0000,299.0000,141.0000,463.0000,0.0000,0.0000,871.0000,228.0000,363.0000,129.0000,0.0000,0.0000,0.0000,239.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol16,47,09/11/2013,0.0000,40.5763,0.0127,0.0674,0.0434,0.0000,0.0000,12.2250,0.1816,46.4450,0.3488,0.0000,0.0000,0.0218,0.2337,0.0000,0.0000,0.0000,100.1555,0.4396,0.0249,0.0130,0.0439,0.0000,0.0000,0.4676,0.0239,0.6647,0.0202,0.0000,0.0000,0.0000,0.0249,0.0000,0.0000,0.0000,251.0000,295.0000,138.0000,495.0000,0.0000,0.0000,985.0000,242.0000,370.0000,127.0000,0.0000,0.0000,0.0000,238.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol16,48,09/11/2013,0.0000,40.3898,0.0000,0.0623,0.0264,0.0000,0.0000,12.7246,0.1838,46.5172,0.3496,0.0000,0.0000,0.0052,0.2476,0.0000,0.0000,0.0000,100.5064,0.4371,0.0243,0.0130,0.0422,0.0000,0.0000,0.4750,0.0241,0.6645,0.0203,0.0000,0.0000,0.0000,0.0252,0.0000,0.0000,0.0000,242.0000,292.0000,139.0000,488.0000,0.0000,0.0000,934.0000,244.0000,353.0000,128.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol17,49,09/11/2013,0.0000,40.5395,0.0105,0.0512,0.0882,0.0000,0.0000,13.0133,0.2060,46.2424,0.3456,0.0000,0.0000,0.0109,0.2250,0.0000,0.0000,0.0000,100.7327,0.4391,0.0256,0.0131,0.0453,0.0000,0.0000,0.4883,0.0241,0.6620,0.0200,0.0000,0.0000,0.0000,0.0249,0.0000,0.0000,0.0000,248.0000,304.0000,143.0000,472.0000,0.0000,0.0000,911.0000,237.0000,361.0000,126.0000,0.0000,0.0000,0.0000,241.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol17,50,09/11/2013,0.0000,40.5996,0.0155,0.0513,0.0256,0.0000,0.0000,13.0144,0.2120,46.2899,0.3661,0.0000,0.0000,0.0004,0.2248,0.0000,0.0000,0.0000,100.7997,0.4393,0.0249,0.0126,0.0413,0.0000,0.0000,0.4832,0.0242,0.6614,0.0202,0.0000,0.0000,0.0000,0.0244,0.0000,0.0000,0.0000,245.0000,295.0000,138.0000,478.0000,0.0000,0.0000,944.0000,239.0000,355.0000,123.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol17,51,09/11/2013,0.0000,40.6009,0.0184,0.0458,0.0225,0.0000,0.0000,12.9027,0.1808,46.3668,0.3476,0.0000,0.0000,0.0099,0.2253,0.0000,0.0000,0.0000,100.7206,0.4398,0.0256,0.0135,0.0449,0.0000,0.0000,0.4859,0.0241,0.6637,0.0204,0.0000,0.0000,0.0000,0.0251,0.0000,0.0000,0.0000,247.0000,302.0000,149.0000,525.0000,0.0000,0.0000,939.0000,244.0000,364.0000,130.0000,0.0000,0.0000,0.0000,241.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol18,52,09/11/2013,0.0000,40.2840,0.0000,0.0650,0.0572,0.0000,0.0000,12.3679,0.1848,46.6974,0.3722,0.0000,0.0000,0.0069,0.2610,0.0000,0.0000,0.0000,100.2965,0.4365,0.0251,0.0125,0.0447,0.0000,0.0000,0.4702,0.0232,0.6681,0.0203,0.0000,0.0000,0.0000,0.0249,0.0000,0.0000,0.0000,249.0000,310.0000,132.0000,492.0000,0.0000,0.0000,892.0000,234.0000,368.0000,121.0000,0.0000,0.0000,0.0000,230.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol18,53,09/11/2013,0.0000,40.6346,0.0000,0.0453,0.0293,0.0000,0.0000,12.3340,0.1688,46.6911,0.3866,0.0000,0.0000,0.0015,0.2722,0.0000,0.0000,0.0000,100.5633,0.4401,0.0250,0.0124,0.0417,0.0000,0.0000,0.4694,0.0237,0.6680,0.0208,0.0000,0.0000,0.0000,0.0253,0.0000,0.0000,0.0000,249.0000,301.0000,137.0000,480.0000,0.0000,0.0000,917.0000,245.0000,365.0000,122.0000,0.0000,0.0000,0.0000,231.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol18,54,09/11/2013,0.0000,40.5032,0.0000,0.0714,0.0225,0.0000,0.0000,12.1558,0.1823,46.8975,0.3793,0.0000,0.0000,0.0000,0.2819,0.0000,0.0000,0.0000,100.4940,0.4388,0.0250,0.0128,0.0443,0.0000,0.0000,0.4652,0.0232,0.6709,0.0207,0.0000,0.0000,0.0000,0.0254,0.0000,0.0000,0.0000,251.0000,302.0000,134.0000,518.0000,0.0000,0.0000,927.0000,234.0000,365.0000,125.0000,0.0000,0.0000,0.0000,228.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol19,55,09/11/2013,0.0000,41.1075,0.0107,0.0725,0.0890,0.0000,0.0000,9.6641,0.1760,48.6466,0.3643,0.0000,0.0000,0.0000,0.3541,0.0000,0.0000,0.0000,100.4847,0.4452,0.0248,0.0134,0.0488,0.0000,0.0000,0.3945,0.0228,0.6946,0.0205,0.0000,0.0000,0.0000,0.0276,0.0000,0.0000,0.0000,251.0000,294.0000,141.0000,518.0000,0.0000,0.0000,852.0000,228.0000,364.0000,124.0000,0.0000,0.0000,0.0000,230.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol19,56,09/11/2013,0.0000,41.2112,0.0000,0.0843,0.0713,0.0000,0.0000,9.7423,0.1397,48.7309,0.3540,0.0000,0.0000,0.0202,0.3393,0.0000,0.0000,0.0000,100.6931,0.4463,0.0251,0.0137,0.0466,0.0000,0.0000,0.3964,0.0235,0.6956,0.0206,0.0000,0.0000,0.0000,0.0281,0.0000,0.0000,0.0000,251.0000,309.0000,140.0000,504.0000,0.0000,0.0000,850.0000,247.0000,362.0000,129.0000,0.0000,0.0000,0.0000,242.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol19,57,09/11/2013,0.0000,40.9878,0.0172,0.0726,0.0871,0.0000,0.0000,9.7264,0.1410,48.4936,0.3529,0.0000,0.0000,0.0000,0.3294,0.0000,0.0000,0.0000,100.2078,0.4439,0.0251,0.0130,0.0477,0.0000,0.0000,0.3970,0.0225,0.6925,0.0199,0.0000,0.0000,0.0000,0.0271,0.0000,0.0000,0.0000,250.0000,296.0000,136.0000,505.0000,0.0000,0.0000,907.0000,236.0000,366.0000,123.0000,0.0000,0.0000,0.0000,236.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol20,58,09/11/2013,0.0000,40.7383,0.0074,0.0545,0.1259,0.0000,0.0000,10.7717,0.1702,47.5319,0.3934,0.0000,0.0000,0.0000,0.2880,0.0000,0.0000,0.0000,100.0814,0.4408,0.0250,0.0135,0.0464,0.0000,0.0000,0.4210,0.0238,0.6782,0.0217,0.0000,0.0000,0.0000,0.0268,0.0000,0.0000,0.0000,247.0000,299.0000,148.0000,456.0000,0.0000,0.0000,905.0000,243.0000,356.0000,128.0000,0.0000,0.0000,0.0000,243.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol20,59,09/11/2013,0.0000,40.7358,0.0000,0.0683,0.0467,0.0000,0.0000,10.9236,0.1684,47.7142,0.3925,0.0000,0.0000,0.0124,0.2883,0.0000,0.0000,0.0000,100.3502,0.4413,0.0254,0.0129,0.0426,0.0000,0.0000,0.4310,0.0229,0.6819,0.0210,0.0000,0.0000,0.0000,0.0259,0.0000,0.0000,0.0000,252.0000,313.0000,136.0000,474.0000,0.0000,0.0000,929.0000,233.0000,365.0000,122.0000,0.0000,0.0000,0.0000,233.0000,0.0000,0.0000,0.0000,
-1,MH2013_G_A,WVZ,Hengill_swarm,Midfell,Midfell,ol,-1,-1,-1,-1,-1,-1,-1,-1,SX100,Cambridge,Lucy_Tweed,MH2013_G(A)_ol20,60,09/11/2013,0.0000,40.4603,0.0213,0.0783,0.0378,0.0000,0.0000,10.5679,0.1702,47.6945,0.3873,0.0000,0.0000,0.0000,0.2894,0.0000,0.0000,0.0000,99.7070,0.4383,0.0254,0.0131,0.0464,0.0000,0.0000,0.4201,0.0227,0.6815,0.0214,0.0000,0.0000,0.0000,0.0266,0.0000,0.0000,0.0000,248.0000,298.0000,135.0000,531.0000,0.0000,0.0000,891.0000,228.0000,365.0000,130.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,0.0000,
